# x,y,z,label
34.1484,235.4554,37.6848,0.0000
200.4562,205.0000,43.9163,0.0000
198.1962,137.0640,10.0000,0.0000
251.9352,47.1521,20.0000,0.0000
167.2323,205.0000,22.7984,0.0000
280.0000,243.3246,6.3723,0.0000
25.6855,140.0000,21.0050,0.0000
241.1404,207.9056,60.0000,0.0000
201.7449,193.7491,10.0000,0.0000
73.5938,202.3922,60.0000,0.0000
66.9649,140.0000,23.1659,0.0000
58.1731,140.0000,35.5771,0.0000
166.3759,73.5050,13.5050,0.0000
121.0910,111.4832,10.0000,0.0000
14.9128,145.0244,10.0000,0.0000
226.9651,126.2422,10.0000,0.0000
20.1040,211.2215,37.0892,0.0000
228.3527,109.5943,10.0000,0.0000
190.6670,35.0000,12.2752,0.0000
155.0929,209.3929,15.6071,0.0000
150.1045,170.3050,10.0000,0.0000
66.3082,33.1900,13.0000,0.0000
149.1248,256.9233,10.0000,0.0000
250.0000,241.0501,55.8309,0.0000
255.3695,128.1784,10.0000,0.0000
138.8709,221.3018,10.0000,0.0000
79.5984,224.0896,14.8460,0.0000
160.1090,215.0000,48.0795,0.0000
74.8390,193.1785,55.3609,0.0000
100.4347,64.3509,10.0000,0.0000
280.0000,94.8042,2.1246,0.0000
250.0000,170.3637,48.1919,0.0000
260.0000,279.4801,42.0391,0.0000
65.4129,184.3727,44.9576,0.0000
264.2113,48.7399,10.0000,0.0000
234.5208,98.1811,20.0000,0.0000
79.9122,154.6861,11.8357,0.0000
0.0000,162.9175,8.3537,0.0000
120.0000,213.2887,23.1743,0.0000
86.8529,236.5372,10.0000,0.0000
189.8853,30.9667,10.0000,0.0000
12.0220,144.4741,10.0000,0.0000
260.0000,206.1021,44.6975,0.0000
94.6790,200.5893,10.0000,0.0000
0.0000,236.3884,9.1169,0.0000
79.9540,223.4541,11.0849,0.0000
163.4225,142.9531,10.0000,0.0000
132.7154,78.2235,18.2235,0.0000
232.7670,211.9445,60.0000,0.0000
257.1550,29.8415,10.0000,0.0000
259.2225,37.8746,20.0000,0.0000
63.6014,103.1246,13.0000,0.0000
188.2317,152.2274,10.0000,0.0000
0.0000,236.4161,1.2956,0.0000
51.6515,140.0000,36.0403,0.0000
129.5518,178.8138,10.0000,0.0000
171.9782,174.6588,10.0000,0.0000
18.1110,10.3043,10.0000,0.0000
263.1411,141.7471,10.0000,0.0000
200.3960,280.0000,5.1174,0.0000
22.2444,167.0948,21.1607,0.0000
260.0000,165.0434,49.6159,0.0000
260.0000,263.1234,29.4194,0.0000
114.5813,250.4110,10.0000,0.0000
222.5247,0.0000,3.4866,0.0000
0.0000,27.2672,6.0208,0.0000
66.3574,264.1796,35.1444,0.0000
207.0510,105.0000,16.6522,0.0000
37.7910,237.3514,40.8970,0.0000
209.6670,105.0000,17.8779,0.0000
105.3078,243.2945,10.0000,0.0000
20.3306,204.7790,13.9901,1.0000
178.0548,213.5391,11.4609,0.0000
151.4723,0.0000,5.7599,0.0000
223.2746,193.4988,10.0000,0.0000
188.4524,280.0000,2.7905,0.0000
108.3981,103.9838,10.0000,0.0000
80.7166,230.9667,10.0000,0.0000
70.7754,142.2771,31.5820,0.0000
209.9682,138.9135,10.0000,0.0000
209.1990,198.4058,10.0000,0.0000
260.0000,35.1693,17.7882,0.0000
243.9577,106.2919,10.0000,0.0000
75.4943,24.6805,13.0000,0.0000
242.0156,208.4698,60.0000,0.0000
256.7844,239.3519,60.0000,0.0000
171.5754,106.9691,10.0000,0.0000
27.0520,8.8006,13.0000,0.0000
96.5005,202.6643,10.0000,0.0000
262.3643,239.8204,10.0000,0.0000
192.3001,169.0791,10.0000,0.0000
182.2741,270.6322,10.0000,0.0000
20.3495,236.5966,14.1263,0.0000
219.8638,26.0838,10.0000,0.0000
166.4324,251.6783,10.0000,0.0000
20.1740,270.2560,12.0796,0.0000
182.2876,139.1790,10.0000,0.0000
162.2764,73.7662,13.7662,0.0000
94.2148,280.0000,3.3434,0.0000
147.6078,272.0350,10.0000,0.0000
229.2713,5.3175,10.0000,0.0000
49.4240,45.2059,13.0000,0.0000
89.4230,1.3736,10.0000,0.0000
280.0000,201.4579,7.7111,0.0000
198.6137,37.9922,20.0000,0.0000
0.0000,235.6745,8.2521,0.0000
121.5703,202.9963,10.0000,0.0000
230.1744,31.2204,10.0000,0.0000
110.6920,11.4066,10.0000,0.0000
256.5129,191.9105,60.0000,0.0000
192.8623,227.4604,10.0000,0.0000
0.2453,125.8078,10.0000,0.0000
260.0000,185.3307,25.4010,0.0000
172.2733,79.2674,19.2674,0.0000
54.3365,176.9098,39.6571,0.0000
246.8126,135.7987,10.0000,0.0000
185.3353,126.8175,10.0000,0.0000
266.5825,14.9431,10.0000,0.0000
251.2595,170.4277,60.0000,0.0000
205.9542,239.4708,10.0000,0.0000
27.8847,0.0586,13.0000,0.0000
250.0000,225.0779,47.8368,0.0000
96.9705,195.8335,10.0000,0.0000
77.1698,222.6932,37.1743,0.0000
65.5746,28.8851,13.0000,0.0000
33.4113,95.6755,13.0000,0.0000
260.0000,214.9168,31.6090,0.0000
123.9980,132.7447,10.0000,0.0000
14.4458,208.3251,10.0000,0.0000
79.7830,171.1598,13.4339,0.0000
47.7625,112.3744,13.0000,0.0000
120.3475,13.4649,10.0000,0.0000
79.7357,219.5112,13.6448,0.0000
149.6275,205.0182,19.9818,0.0000
263.7753,62.2981,10.0000,0.0000
257.5795,192.2508,60.0000,0.0000
126.9196,105.0000,19.2301,0.0000
7.8267,49.9786,10.0000,0.0000
207.3482,278.4205,10.0000,0.0000
222.1972,188.9418,10.0000,0.0000
273.1845,194.7950,10.0000,0.0000
234.2785,215.0000,40.1009,0.0000
193.4371,20.8607,10.0000,0.0000
20.0000,138.6455,11.1004,0.0000
68.4911,280.0000,9.9240,0.0000
123.1345,62.9567,17.0433,0.0000
176.5544,54.3497,20.0000,0.0000
76.7032,98.5172,13.0000,0.0000
26.3918,163.4253,28.5096,0.0000
176.3642,205.0000,27.9446,0.0000
260.0000,253.0640,23.1051,0.0000
250.0000,244.0524,38.7171,0.0000
26.7957,116.8183,13.0000,0.0000
0.0000,170.6742,7.0116,0.0000
0.7615,124.4021,10.0000,0.0000
121.8452,251.1731,10.0000,0.0000
1.5005,99.0132,10.0000,0.0000
181.6472,215.0000,23.6794,0.0000
78.4257,200.5483,32.4520,0.0000
162.6151,105.6492,10.0000,0.0000
155.3845,76.3612,16.3612,0.0000
20.0000,133.7680,12.8351,0.0000
27.3236,134.7543,13.0000,0.0000
250.0000,146.8356,20.3091,0.0000
120.1591,181.3111,10.0000,0.0000
5.4584,101.3639,10.0000,0.0000
7.4976,62.7135,10.0000,0.0000
90.0661,96.7113,10.0000,0.0000
189.5514,75.5729,15.5729,0.0000
189.5628,193.6987,10.0000,0.0000
177.1217,56.7501,20.0000,0.0000
79.8837,159.2083,12.4318,0.0000
120.0000,46.2734,11.6295,0.0000
72.2449,0.0000,12.6715,0.0000
8.0689,96.2542,10.0000,0.0000
241.3138,100.0676,20.0000,0.0000
201.9005,0.6118,10.0000,0.0000
29.5342,188.1184,46.3210,0.0000
130.4332,273.8110,10.0000,0.0000
167.9263,116.3096,10.0000,0.0000
176.9061,61.3106,18.6894,0.0000
97.8116,90.2175,10.0000,0.0000
99.0420,11.2274,10.0000,0.0000
213.2233,206.0025,18.9975,0.0000
66.1011,126.0723,13.0000,0.0000
69.8436,187.6090,42.8564,0.0000
171.6294,246.7278,10.0000,0.0000
116.2225,272.8947,10.0000,0.0000
85.7656,99.3014,10.0000,0.0000
196.0156,205.0000,37.8417,0.0000
147.9096,17.7856,10.0000,0.0000
165.5281,115.8411,10.0000,0.0000
113.6824,11.8973,10.0000,0.0000
18.5176,67.8241,10.0000,1.0000
49.7750,90.5136,13.0000,0.0000
108.4436,68.5117,10.0000,0.0000
76.6274,144.5663,23.7439,0.0000
85.3074,18.6292,10.0000,0.0000
0.0000,219.6620,8.9215,0.0000
60.5588,24.0026,13.0000,0.0000
9.3502,119.5042,10.0000,0.0000
260.0000,152.6675,15.6402,0.0000
250.0000,185.8272,28.8991,0.0000
247.7838,24.9693,10.0000,0.0000
159.0713,205.0000,36.0007,0.0000
58.4363,235.9050,60.0000,0.0000
126.5783,39.5489,20.0000,0.0000
250.6298,213.4835,60.0000,1.0000
117.6258,93.3508,10.0000,0.0000
167.1627,215.0000,32.9510,0.0000
225.4119,76.0103,16.0103,0.0000
44.5144,40.3838,13.0000,0.0000
99.3566,196.0991,10.0000,0.0000
79.6136,261.0882,14.6625,0.0000
125.3851,57.5230,20.0000,0.0000
280.0000,127.0183,7.2674,0.0000
250.7641,174.2268,60.0000,0.0000
29.2872,99.4059,13.0000,0.0000
21.0445,148.9823,17.4469,0.0000
205.2361,263.4581,10.0000,0.0000
178.4348,176.8478,10.0000,0.0000
120.0000,98.8472,11.2637,0.0000
164.1493,25.4889,10.0000,0.0000
216.9822,205.0000,37.6829,0.0000
57.8504,181.0830,51.0967,0.0000
259.4466,184.9203,60.0000,0.0000
182.2447,205.0000,20.5433,0.0000
126.8411,215.0000,50.2568,0.0000
250.0000,203.2762,55.4189,0.0000
217.1264,0.0000,0.7789,0.0000
250.3266,280.0000,48.8503,0.0000
176.9117,75.3005,15.3005,0.0000
1.1182,276.8467,10.0000,0.0000
81.3865,250.8749,10.0000,0.0000
64.3256,27.5192,13.0000,0.0000
29.6457,242.5952,32.0349,0.0000
233.9849,215.0000,39.0820,0.0000
94.8903,248.9632,10.0000,0.0000
253.4669,185.3428,60.0000,0.0000
260.0000,210.4198,23.1490,0.0000
160.8226,35.0000,16.1912,0.0000
112.4689,261.5387,10.0000,0.0000
208.7322,215.0000,44.5387,0.0000
225.5943,0.0000,3.5962,0.0000
25.8054,47.9923,13.0000,0.0000
213.3836,187.5721,10.0000,0.0000
161.6013,215.0000,46.8501,0.0000
66.6759,75.8590,13.0000,0.0000
141.6665,3.4911,10.0000,0.0000
250.0000,175.6507,21.5997,0.0000
107.6589,135.2253,10.0000,0.0000
211.5618,35.0000,19.4926,0.0000
13.5764,40.8700,10.0000,0.0000
212.5167,205.0000,51.7953,0.0000
167.1580,196.2540,10.0000,0.0000
78.6986,255.8763,18.4614,0.0000
250.0000,146.6881,22.7070,0.0000
76.0896,140.0000,13.1644,0.0000
72.5058,190.2889,45.8554,0.0000
260.0000,176.1168,55.8515,0.0000
47.2815,158.2886,39.8573,0.0000
273.5223,233.7221,10.0000,0.0000
40.5835,279.9229,38.3777,0.0000
199.5292,37.2057,20.0000,0.0000
123.6141,202.5180,10.0000,0.0000
89.2129,280.0000,2.9431,0.0000
2.6155,42.9434,10.0000,0.0000
81.6396,280.0000,0.7789,0.0000
186.7537,150.3624,10.0000,0.0000
243.7930,208.3918,10.0000,0.0000
207.0218,149.7102,10.0000,0.0000
260.0000,149.7293,40.2695,0.0000
177.0199,35.0000,19.9537,0.0000
280.0000,26.8780,6.7085,0.0000
183.7005,101.3166,20.0000,0.0000
143.8866,227.0617,10.0000,0.0000
56.3756,183.9429,60.0000,0.0000
280.0000,207.8616,7.1969,0.0000
79.0235,116.2742,13.0000,0.0000
68.3681,43.9520,13.0000,0.0000
67.5744,234.3039,53.6583,0.0000
279.4278,202.4291,10.0000,0.0000
250.0000,223.3308,47.7731,0.0000
167.4153,35.0000,10.9587,0.0000
185.5432,68.6658,11.3342,1.0000
186.1009,91.5254,20.0000,0.0000
263.5598,105.7622,10.0000,0.0000
262.8000,167.7023,10.0000,0.0000
260.0000,228.8085,59.2677,0.0000
261.0893,185.8962,10.0000,1.0000
177.0725,215.0000,43.2692,0.0000
113.0964,191.0410,10.0000,0.0000
257.9921,265.6062,60.0000,0.0000
268.0102,194.7405,10.0000,0.0000
148.0859,150.7088,10.0000,0.0000
200.2084,162.9829,10.0000,0.0000
59.5716,0.0000,4.4677,0.0000
147.9866,247.0584,10.0000,0.0000
6.3185,149.3249,10.0000,0.0000
217.8128,205.0000,47.4117,0.0000
260.0000,201.8896,11.1168,1.0000
65.1126,280.0000,7.9315,0.0000
260.0000,245.7531,12.6841,0.0000
0.8202,0.0000,2.6645,0.0000
190.8644,205.0000,59.2042,0.0000
250.0000,256.9451,35.6284,0.0000
218.1266,0.0000,9.2447,0.0000
261.3305,21.5184,10.0000,0.0000
19.9623,50.7949,10.0000,1.0000
36.5418,133.8510,13.0000,0.0000
47.5981,21.5090,13.0000,0.0000
21.5230,247.8968,19.2855,0.0000
63.1446,105.1088,13.0000,0.0000
106.9799,134.1597,10.0000,0.0000
272.3547,264.8034,10.0000,0.0000
250.0000,201.0128,41.4592,0.0000
260.0000,256.3807,36.2006,0.0000
184.3622,205.0000,33.8327,0.0000
208.6834,155.6294,10.0000,0.0000
79.1975,241.9069,16.7122,0.0000
22.3173,195.3817,21.3503,0.0000
106.8206,169.7667,10.0000,0.0000
36.3092,85.6979,13.0000,0.0000
170.4538,254.4409,10.0000,0.0000
280.0000,18.9817,7.2683,0.0000
250.0000,159.1413,24.9673,0.0000
197.0513,105.0000,14.8504,0.0000
250.0000,260.9079,40.5314,0.0000
80.0000,93.6608,12.7346,0.0000
187.2215,74.9251,14.9251,0.0000
21.5335,200.6771,50.2214,0.0000
20.0000,45.1052,10.0616,1.0000
110.3818,280.0000,0.1290,0.0000
254.4443,255.2478,60.0000,0.0000
118.7925,182.5494,10.0000,0.0000
250.0000,187.5556,46.1319,0.0000
90.7510,18.1803,10.0000,0.0000
234.4762,265.7894,10.0000,0.0000
162.0787,63.7943,16.2057,0.0000
260.0000,101.8928,15.7796,0.0000
245.3959,215.0000,36.4235,0.0000
0.0000,156.9640,8.7743,0.0000
112.6981,280.0000,5.5833,0.0000
137.5342,205.0000,34.4513,0.0000
280.0000,125.1920,2.0848,0.0000
59.2804,47.0892,13.0000,0.0000
180.0843,231.3728,10.0000,0.0000
117.3980,144.0096,10.0000,0.0000
27.4502,166.1693,29.6603,0.0000
24.7048,238.4997,25.9815,0.0000
111.3388,74.7278,10.0000,0.0000
70.2568,135.9156,13.0000,0.0000
270.7540,47.5875,10.0000,0.0000
72.9867,0.5457,13.0000,0.0000
221.5013,12.6104,10.0000,0.0000
250.0000,245.2671,16.2753,0.0000
59.3064,67.1707,13.0000,0.0000
211.5530,239.9179,10.0000,0.0000
169.2601,71.9107,11.9107,0.0000
17.3765,75.3849,10.0000,1.0000
48.4555,119.2414,13.0000,0.0000
8.3966,220.1578,10.0000,0.0000
120.0000,208.1621,38.7845,0.0000
223.3172,228.8797,10.0000,0.0000
186.1730,21.4088,10.0000,0.0000
265.1216,270.1269,10.0000,0.0000
260.0000,150.2676,27.2061,0.0000
273.3398,225.5534,10.0000,0.0000
122.0813,215.0000,35.6665,0.0000
210.8747,205.0000,42.2796,0.0000
19.4284,166.2494,10.0000,0.0000
211.1600,205.0000,51.0421,0.0000
182.2209,0.8704,10.0000,0.0000
20.0398,209.5191,50.7491,0.0000
120.0000,208.1102,25.8258,0.0000
145.6770,109.5190,10.0000,0.0000
250.9164,269.9596,60.0000,0.0000
63.4647,0.0000,11.8040,0.0000
130.7606,252.7690,10.0000,0.0000
20.0597,260.3630,10.7010,0.0000
24.6144,140.0000,23.5571,0.0000
15.9185,229.4222,10.0000,0.0000
175.7501,62.1883,17.8117,0.0000
141.8341,136.7167,10.0000,0.0000
48.6324,140.9726,39.8999,0.0000
10.9708,27.0217,10.0000,0.0000
79.8632,272.3580,11.6506,0.0000
176.0678,154.5600,10.0000,0.0000
134.2788,125.0539,10.0000,0.0000
250.4537,15.8639,10.0000,0.0000
120.0000,209.0873,39.0770,0.0000
179.3037,205.0000,49.7655,0.0000
212.4849,280.0000,7.0526,0.0000
250.0000,186.1376,38.0539,0.0000
128.3200,66.1190,13.8810,0.0000
244.5157,263.2046,10.0000,0.0000
48.9196,180.0249,57.4600,0.0000
67.8800,234.0875,43.4639,0.0000
129.5794,35.0000,12.2299,0.0000
160.5949,210.4295,14.5705,0.0000
193.4568,266.4039,10.0000,0.0000
0.0000,12.1667,3.3576,0.0000
199.5020,42.8321,20.0000,0.0000
271.9829,217.4070,10.0000,0.0000
272.2989,241.3410,10.0000,0.0000
174.1918,136.4722,10.0000,0.0000
260.0000,189.0028,52.2764,0.0000
102.7475,272.2720,10.0000,0.0000
6.5428,35.8296,10.0000,0.0000
184.7158,122.7847,10.0000,0.0000
121.8033,215.0000,46.0301,0.0000
165.6601,215.0000,58.8209,0.0000
155.5842,73.8088,13.8088,0.0000
211.4149,188.6185,10.0000,0.0000
134.3018,33.8848,10.0000,0.0000
223.9463,215.0000,42.1388,0.0000
261.0920,42.9959,10.0000,0.0000
0.0000,273.1148,7.4299,0.0000
139.6732,252.8687,10.0000,0.0000
260.0000,155.1726,55.6175,0.0000
152.7369,195.5919,10.0000,0.0000
188.9721,67.6011,12.3989,0.0000
199.0175,205.0000,38.9978,0.0000
184.7482,45.9731,20.0000,0.0000
202.5997,35.0000,14.4679,0.0000
250.0000,270.7446,42.1019,0.0000
193.7910,41.9675,20.0000,0.0000
156.7958,215.0000,53.5647,0.0000
260.0000,223.3857,26.1913,0.0000
27.1009,40.8282,13.0000,0.0000
233.4589,207.7720,60.0000,0.0000
165.0707,95.3752,20.0000,0.0000
256.5218,219.8130,60.0000,0.0000
91.4776,75.3675,10.0000,0.0000
218.3810,257.7106,10.0000,0.0000
17.7958,247.9994,10.0000,0.0000
54.9314,25.4418,13.0000,0.0000
242.2376,47.5306,20.0000,0.0000
0.0000,269.2121,0.5536,0.0000
13.4284,114.2732,10.0000,0.0000
176.8323,215.0000,15.4654,0.0000
225.0711,215.0000,32.6402,0.0000
236.0364,145.3819,10.0000,0.0000
153.5125,3.0292,10.0000,0.0000
26.6394,119.5794,13.0000,0.0000
211.3846,243.9648,10.0000,0.0000
83.5452,149.0045,10.0000,0.0000
277.9416,219.8902,10.0000,0.0000
261.5911,36.7493,10.0000,0.0000
28.1433,61.7709,13.0000,0.0000
156.3257,215.0000,10.3290,1.0000
263.1557,128.6681,10.0000,0.0000
148.0584,44.0996,20.0000,0.0000
133.0274,205.0000,26.1817,0.0000
278.2416,160.4018,10.0000,0.0000
36.5974,173.0275,36.7479,0.0000
189.9830,215.0000,40.8416,0.0000
212.5185,31.7885,10.0000,0.0000
20.1110,208.6607,14.3242,0.0000
228.7942,103.7386,20.0000,0.0000
19.4739,88.5788,10.0000,1.0000
154.9892,208.1523,60.0000,0.0000
141.6423,205.0000,35.2018,0.0000
77.7318,201.8513,60.0000,0.0000
132.7267,233.0079,10.0000,0.0000
250.0000,223.5868,50.4038,0.0000
277.1663,197.8966,10.0000,0.0000
92.2676,151.9637,10.0000,0.0000
280.0000,8.6022,1.7282,0.0000
152.6974,189.0716,10.0000,0.0000
164.5106,177.7799,10.0000,0.0000
273.8985,120.5278,10.0000,0.0000
176.2390,156.6953,10.0000,0.0000
252.3408,199.4920,60.0000,0.0000
240.8185,205.0000,24.1435,0.0000
260.0000,66.5868,13.1435,0.0000
7.3519,103.4075,10.0000,0.0000
172.1912,166.3788,10.0000,0.0000
120.0000,212.5538,20.2244,0.0000
117.5736,202.2910,10.0000,0.0000
277.3614,69.0226,10.0000,0.0000
237.5383,182.0995,10.0000,0.0000
38.0318,182.4921,38.7590,1.0000
250.0000,183.2850,13.3297,0.0000
128.0555,128.3560,10.0000,0.0000
245.7903,68.1420,11.8580,0.0000
195.3955,61.6295,18.3705,0.0000
234.3974,16.7661,10.0000,0.0000
128.6193,268.4462,10.0000,0.0000
67.7292,42.1430,13.0000,0.0000
250.0000,140.5474,40.1930,0.0000
250.0000,153.5707,51.4707,0.0000
87.2906,280.0000,3.2115,0.0000
79.4247,185.0835,15.7177,0.0000
58.7063,98.1949,13.0000,0.0000
88.9404,224.0562,10.0000,0.0000
103.6856,210.5103,10.0000,0.0000
53.3537,230.0539,60.0000,0.0000
260.0000,239.4941,37.9687,0.0000
244.6537,215.0000,33.5587,0.0000
72.9618,190.8545,51.2173,0.0000
183.4849,198.9256,10.0000,0.0000
235.5996,85.0890,20.0000,0.0000
260.0000,196.7507,44.8981,0.0000
260.0839,248.5752,10.0000,1.0000
132.3764,40.6382,20.0000,0.0000
140.8809,205.0000,22.4173,0.0000
32.3614,57.3561,13.0000,0.0000
195.9037,172.5596,10.0000,0.0000
79.9559,211.0386,34.5432,0.0000
250.0000,265.7714,35.5835,0.0000
253.5642,195.8580,60.0000,0.0000
34.4791,2.4246,13.0000,0.0000
123.4408,49.6755,20.0000,0.0000
267.7843,51.6096,10.0000,0.0000
176.0542,61.5707,18.4293,0.0000
116.5220,145.6536,10.0000,0.0000
154.0892,215.0000,42.1323,0.0000
25.2343,14.2104,13.0000,0.0000
64.7285,261.8742,36.0360,0.0000
211.6566,230.5743,10.0000,0.0000
184.6612,247.8694,10.0000,0.0000
110.8704,50.5133,10.0000,0.0000
67.0491,239.3935,34.6371,0.0000
278.9767,102.5604,10.0000,0.0000
280.0000,88.8217,4.7858,0.0000
156.3013,215.0000,29.3227,0.0000
93.8298,24.1612,10.0000,0.0000
178.3346,21.3246,10.0000,0.0000
279.9890,173.9679,10.0000,0.0000
55.0354,240.4483,39.5244,1.0000
182.5206,37.8957,20.0000,0.0000
260.0000,240.6955,39.9743,0.0000
75.1614,187.6538,26.2966,0.0000
65.6655,114.7110,13.0000,0.0000
264.5613,132.5467,10.0000,0.0000
218.0164,209.1953,15.8047,0.0000
28.7635,179.8920,31.0807,0.0000
0.0000,137.6040,6.5946,0.0000
277.1472,1.9764,10.0000,0.0000
79.5176,162.8816,15.2817,0.0000
0.9809,160.0993,10.0000,0.0000
280.0000,63.8834,2.6738,0.0000
260.0000,101.8271,14.5969,0.0000
111.0944,269.2136,10.0000,0.0000
219.3157,54.4547,20.0000,0.0000
134.7259,205.0000,44.2983,0.0000
102.3014,17.6405,10.0000,0.0000
141.4383,204.9189,10.0000,0.0000
156.6928,108.8582,10.0000,0.0000
120.0000,211.3082,48.8866,0.0000
118.1949,242.8961,10.0000,0.0000
152.0125,62.5101,17.4899,0.0000
250.0000,185.0635,58.3512,0.0000
129.3197,280.0000,9.2461,0.0000
261.7795,101.4539,10.0000,0.0000
45.3871,180.4179,50.7849,0.0000
185.2219,59.3821,20.0000,0.0000
75.5631,140.0000,21.1838,0.0000
144.1469,247.2430,10.0000,0.0000
0.0000,116.5633,2.0794,0.0000
168.4147,171.1362,10.0000,0.0000
32.7356,234.4640,35.6709,1.0000
213.3899,146.2819,10.0000,0.0000
30.0345,262.7687,32.3685,0.0000
280.0000,154.0468,7.9753,0.0000
250.0000,190.1775,39.0675,0.0000
124.7657,0.0000,3.1874,0.0000
34.9356,180.0582,35.8874,0.0000
69.3543,187.1797,39.7742,0.0000
34.7227,166.3197,35.7527,0.0000
194.7833,0.0000,7.4536,0.0000
220.3975,56.6902,20.0000,0.0000
94.7451,92.0355,10.0000,0.0000
81.5831,114.1283,10.0000,0.0000
220.7528,215.0000,41.2831,0.0000
119.9873,101.5093,10.0000,0.0000
84.3898,248.7375,10.0000,0.0000
20.1894,177.4288,12.2860,0.0000
198.3575,205.0000,22.9879,0.0000
142.2351,225.7842,10.0000,0.0000
260.0000,211.6593,47.8606,0.0000
250.0000,150.7209,42.4771,0.0000
207.9660,215.0000,45.5381,0.0000
208.7509,31.8038,10.0000,0.0000
20.0000,11.4127,10.8081,1.0000
20.1657,197.1946,11.9996,0.0000
5.9563,74.8805,10.0000,0.0000
193.9433,205.0000,47.4271,0.0000
168.3439,1.5313,10.0000,0.0000
240.4123,90.4553,20.0000,0.0000
74.1423,148.5469,27.7390,0.0000
40.4767,179.8277,38.3750,0.0000
31.6979,39.8080,13.0000,0.0000
24.1137,160.7550,25.0525,0.0000
251.9515,11.7168,10.0000,0.0000
53.3602,276.9900,39.7502,0.0000
260.0000,150.4988,58.8596,0.0000
70.0962,215.4691,60.0000,0.0000
22.2702,276.8960,21.2108,0.0000
169.2565,25.7326,10.0000,0.0000
250.0000,152.7933,10.0569,1.0000
260.0000,179.3467,40.5493,0.0000
79.4291,175.7384,15.6973,0.0000
71.2380,280.0000,22.2840,0.0000
120.5223,231.4908,10.0000,0.0000
161.2763,215.0000,34.0965,0.0000
54.3414,268.1711,39.5866,0.0000
223.1261,215.0000,39.4491,0.0000
177.6229,205.0000,22.8208,0.0000
65.2330,145.7212,35.7646,0.0000
221.1620,128.8076,10.0000,0.0000
258.9753,32.9724,10.0000,0.0000
104.6371,135.1694,10.0000,0.0000
193.3034,145.2176,10.0000,0.0000
61.1995,107.8407,13.0000,0.0000
250.0000,224.6987,11.5147,1.0000
254.6981,218.4331,60.0000,0.0000
239.9510,251.9299,10.0000,0.0000
49.3743,239.9667,55.3776,0.0000
241.7157,6.2019,10.0000,0.0000
260.0000,197.9550,28.6499,0.0000
220.3732,205.6994,10.0000,0.0000
49.9838,56.0763,13.0000,0.0000
123.8811,280.0000,2.1893,0.0000
69.6759,69.3669,13.0000,0.0000
106.6730,113.7638,10.0000,0.0000
156.6114,38.6894,20.0000,0.0000
113.3081,125.0920,10.0000,0.0000
80.0000,129.6914,12.9862,0.0000
132.2268,279.7538,10.0000,0.0000
0.0000,26.3712,3.8263,0.0000
120.6740,16.8348,10.0000,0.0000
222.8237,94.5611,20.0000,0.0000
154.5054,49.4802,20.0000,0.0000
275.1127,152.5123,10.0000,0.0000
268.7304,249.4719,10.0000,0.0000
231.7278,0.0000,2.0530,0.0000
155.6480,127.3078,10.0000,0.0000
25.2860,280.0000,25.7709,0.0000
48.4890,180.0419,49.0386,0.0000
118.2275,165.3038,10.0000,0.0000
0.0000,201.4319,9.9007,0.0000
178.5663,205.0000,20.3466,0.0000
206.6279,0.0000,9.0510,0.0000
258.5429,14.1810,10.0000,0.0000
238.4683,208.9290,16.0710,0.0000
250.4838,266.2178,60.0000,0.0000
62.7094,140.0000,28.7460,0.0000
165.6018,205.0000,34.2482,0.0000
263.5126,243.2290,10.0000,0.0000
150.5883,165.3296,10.0000,0.0000
264.2993,90.2547,10.0000,0.0000
280.0000,150.0279,2.7560,0.0000
256.8892,140.0000,39.8512,0.0000
0.0000,191.1605,7.6629,0.0000
0.0000,165.7469,3.7526,0.0000
198.6075,188.8739,10.0000,0.0000
89.0767,154.8264,10.0000,0.0000
0.0000,88.0179,0.3020,0.0000
273.0842,267.7540,10.0000,0.0000
135.2660,0.0000,3.9304,0.0000
150.2828,35.0000,19.0239,0.0000
254.8527,32.0521,10.0000,0.0000
250.0000,217.9616,29.8292,0.0000
2.6960,85.8937,10.0000,0.0000
150.7562,218.4381,10.0000,0.0000
52.2915,280.0000,37.8377,0.0000
78.6891,238.3560,18.4987,0.0000
76.3380,233.8458,24.3547,0.0000
238.6148,40.1293,20.0000,0.0000
250.0000,168.4933,53.3812,0.0000
162.3716,272.8018,10.0000,0.0000
86.6602,206.2711,10.0000,0.0000
183.6124,190.3237,10.0000,0.0000
13.3638,192.1792,10.0000,0.0000
3.3802,0.0000,7.5693,0.0000
161.5885,51.7077,20.0000,0.0000
140.9753,185.9220,10.0000,0.0000
269.7589,230.4486,10.0000,0.0000
0.0000,2.7743,4.2649,0.0000
215.1087,57.2027,20.0000,0.0000
50.3842,170.6456,39.9714,0.0000
255.7114,69.4342,10.5658,1.0000
26.7727,230.7029,28.9681,1.0000
130.5292,215.0000,59.0784,0.0000
233.8323,85.7558,20.0000,0.0000
130.6076,215.0000,18.2933,0.0000
250.0000,231.6644,49.1915,0.0000
214.7194,247.7380,10.0000,0.0000
134.4065,191.9684,10.0000,0.0000
169.3034,179.8547,10.0000,0.0000
69.8318,109.0059,13.0000,0.0000
260.0000,232.0340,17.2188,0.0000
117.4475,0.0000,4.0041,0.0000
152.7034,20.2811,10.0000,0.0000
121.9369,205.0000,21.3171,0.0000
214.3276,164.1008,10.0000,0.0000
182.2983,120.4875,10.0000,0.0000
